"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"RAB8A",0.0812425806242844,0.449460319718691,0.245,0.215,1,"RAB8A","Not Significant"
"ZNF669",0.0818982321330423,0.45472059108348,0.219,0.186,1,"ZNF669","Not Significant"
"USP4",0.08191758305934,-0.34466746223558,0.105,0.138,1,"USP4","Not Significant"
"NFATC3",0.0822342018163039,0.599818446426303,0.129,0.103,1,"NFATC3","Not Significant"
"RGMA",0.0833991733304963,-0.457124232954943,0.336,0.371,1,"RGMA","Not Significant"
"APTR",0.0834671164779117,0.557235939249149,0.103,0.078,1,"APTR","Not Significant"
"DHRS4-AS1",0.0837834377138747,-0.407936347788765,0.087,0.117,1,"DHRS4-AS1","Not Significant"
"COX11",0.0838413689503921,0.277380553718225,0.282,0.247,1,"COX11","Not Significant"
"FERMT2",0.0839826987129752,0.461514299410346,0.175,0.145,1,"FERMT2","Not Significant"
"ZNF785",0.0840478972470584,-0.293138974057288,0.082,0.113,1,"ZNF785","Not Significant"
"BRE",0.0844229814329803,-0.379183294113521,0.111,0.144,1,"BRE","Not Significant"
"PITPNA",0.0846163010228534,-0.346696244567625,0.097,0.129,1,"PITPNA","Not Significant"
"TPST1",0.0847354684711356,-0.3183223344249,0.099,0.132,1,"TPST1","Not Significant"
"DEXI",0.0847835117729711,0.522979194278624,0.231,0.205,1,"DEXI","Not Significant"
"ACD",0.0849109639285042,-0.27788553522237,0.185,0.227,1,"ACD","Not Significant"
"EZH1",0.0849863207664868,-0.380745152338651,0.097,0.129,1,"EZH1","Not Significant"
"WDR5",0.0852857599018104,-0.286854251264653,0.105,0.138,1,"WDR5","Not Significant"
"SRC",0.0853461984041013,-0.266682459584851,0.083,0.115,1,"SRC","Not Significant"
"PPP4R3B",0.0854127261301829,0.348713625812636,0.288,0.255,1,"PPP4R3B","Not Significant"
"RP4-605O3.4",0.0855533064698506,-0.547901373781721,0.08,0.108,1,"RP4-605O3.4","Not Significant"
"RPRD2",0.0856540472362448,-0.289730502395518,0.177,0.217,1,"RPRD2","Not Significant"
"ORC3",0.0857825919704053,-0.439602214318767,0.117,0.149,1,"ORC3","Not Significant"
"POLR2L",0.0858589248156594,0.321112190873733,0.479,0.481,1,"POLR2L","Not Significant"
"ARFGEF1",0.0862946581650899,-0.253251416080424,0.141,0.18,1,"ARFGEF1","Not Significant"
"HIF1A",0.0863608200649302,0.290813371315756,0.27,0.237,1,"HIF1A","Not Significant"
"KBTBD11",0.0870124251512067,-0.330840130918048,0.091,0.123,1,"KBTBD11","Not Significant"
"CTC-444N24.11",0.0871844431330287,-0.333566430883937,0.105,0.138,1,"CTC-444N24.11","Not Significant"
"ALG13",0.0874550309400123,-0.388108701704688,0.097,0.128,1,"ALG13","Not Significant"
"SMYD4",0.0879430103907221,-0.449506202710494,0.091,0.121,1,"SMYD4","Not Significant"
"VMP1",0.0882279876527414,-0.262499995973604,0.276,0.33,1,"VMP1","Not Significant"
"KIAA1841",0.0882456234802022,-0.344486603843539,0.107,0.14,1,"KIAA1841","Not Significant"
"BMS1",0.0884591914190571,0.476024440785877,0.219,0.188,1,"BMS1","Not Significant"
"KCNJ6",0.08859939603117,-0.298416126769542,0.093,0.125,1,"KCNJ6","Not Significant"
"CAT",0.089080554453217,-0.354454526730446,0.109,0.141,1,"CAT","Not Significant"
"RASSF4",0.0892862408221935,0.688351331615309,0.101,0.077,1,"RASSF4","Not Significant"
"KDM2A",0.0897859118559676,0.505270627493068,0.149,0.12,1,"KDM2A","Not Significant"
"ANKRD54",0.0900918010165851,-0.295699405301384,0.127,0.162,1,"ANKRD54","Not Significant"
"TPGS1",0.0901772397027888,-0.266272109310472,0.213,0.255,1,"TPGS1","Not Significant"
"KIAA0586",0.0907091095502954,-0.350022160159414,0.101,0.133,1,"KIAA0586","Not Significant"
"GINM1",0.0909884014681343,0.384826100128101,0.239,0.207,1,"GINM1","Not Significant"
"ERCC6L2",0.0923940972696888,-0.259835641135733,0.125,0.161,1,"ERCC6L2","Not Significant"
"RCOR1",0.0927533949095681,0.568647419332418,0.119,0.093,1,"RCOR1","Not Significant"
"CWC22",0.0928283822265783,-0.273055334097172,0.105,0.138,1,"CWC22","Not Significant"
"ADPRM",0.0931478730607061,-0.296182418248147,0.074,0.101,1,"ADPRM","Not Significant"
"LYRM1",0.0932058954257786,-0.262587223432218,0.205,0.246,1,"LYRM1","Not Significant"
"DHX9",0.0934605309462244,0.254640201705773,0.439,0.417,1,"DHX9","Not Significant"
"UBXN2B",0.0935194918812643,-0.491761060239143,0.103,0.133,1,"UBXN2B","Not Significant"
"SIRT6",0.0937486755301105,-0.275672016715678,0.171,0.211,1,"SIRT6","Not Significant"
"ALG3",0.0938303691190389,-0.297099530391733,0.091,0.122,1,"ALG3","Not Significant"
"GMEB1",0.093874458417172,0.366048172162515,0.256,0.226,1,"GMEB1","Not Significant"
"C16orf62",0.0942095155146039,-0.377551876048216,0.08,0.108,1,"C16orf62","Not Significant"
"RGS2",0.0946713137631424,-0.415473563231798,0.201,0.24,1,"RGS2","Not Significant"
"MDFI",0.0949567952494514,0.692772055361298,0.125,0.102,1,"MDFI","Not Significant"
"DESI2",0.0949976193567763,-0.304721996990494,0.131,0.167,1,"DESI2","Not Significant"
"ZNF431",0.0950896048256928,0.407397886353173,0.249,0.218,1,"ZNF431","Not Significant"
"AUH",0.0955417506288702,-0.314730963069744,0.082,0.111,1,"AUH","Not Significant"
"MFHAS1",0.0960984003900898,0.420113329623693,0.193,0.165,1,"MFHAS1","Not Significant"
"DNAL4",0.0964444372257517,-0.278559973140947,0.127,0.162,1,"DNAL4","Not Significant"
"C6orf47",0.0967768183453547,-0.377572652325698,0.089,0.119,1,"C6orf47","Not Significant"
"SLC35A4",0.0969001367441466,-0.393055492716635,0.095,0.125,1,"SLC35A4","Not Significant"
"WDFY1",0.097472158062669,0.411867920911259,0.131,0.105,1,"WDFY1","Not Significant"
"TTC14",0.0976042266877206,-0.31836756676384,0.215,0.255,1,"TTC14","Not Significant"
"GOLGA2",0.0979479732204217,-0.256033293077646,0.241,0.289,1,"GOLGA2","Not Significant"
"EHMT2",0.0980103363370177,0.268543049389835,0.4,0.379,1,"EHMT2","Not Significant"
"DCUN1D4",0.0981798676298134,-0.387305974517916,0.078,0.106,1,"DCUN1D4","Not Significant"
"OSBPL9",0.0989986339219999,0.389647655289314,0.189,0.16,1,"OSBPL9","Not Significant"
"ZNF124",0.0991446261651656,0.547403214097444,0.119,0.095,1,"ZNF124","Not Significant"
"RAB35",0.0991917938689078,-0.304107995068159,0.169,0.206,1,"RAB35","Not Significant"
"WDR26",0.0993319290346631,-0.273856250455236,0.111,0.143,1,"WDR26","Not Significant"
"CNPY3",0.0999536517666398,-0.40885836506418,0.129,0.161,1,"CNPY3","Not Significant"
"ZNF331",0.100418797268339,-0.255064064799118,0.133,0.169,1,"ZNF331","Not Significant"
"FOXO6",0.100781653555269,0.55082518438648,0.103,0.08,1,"FOXO6","Not Significant"
"RP11-544A12.8",0.101016709564315,-0.434431822157854,0.076,0.102,1,"RP11-544A12.8","Not Significant"
"GAA",0.101089967899904,-0.264771052022782,0.109,0.142,1,"GAA","Not Significant"
"TIGAR",0.101408736797782,-0.306617896898307,0.117,0.15,1,"TIGAR","Not Significant"
"RAB21",0.1017581522462,0.376931923666106,0.195,0.165,1,"RAB21","Not Significant"
"IFNGR1",0.102432208685326,0.500113966833916,0.123,0.098,1,"IFNGR1","Not Significant"
"SLC35B2",0.10269714093524,0.468151395192989,0.145,0.118,1,"SLC35B2","Not Significant"
"TCEB3",0.102787709076409,0.295919022037736,0.245,0.215,1,"TCEB3","Not Significant"
"MRPL16",0.103032549620157,0.343337554185938,0.245,0.212,1,"MRPL16","Not Significant"
"MSANTD3",0.103084819028267,0.513828956493784,0.203,0.177,1,"MSANTD3","Not Significant"
"NLN",0.103582734431371,0.557331995973412,0.149,0.123,1,"NLN","Not Significant"
"DPH3",0.103715083271816,0.560642092081991,0.175,0.148,1,"DPH3","Not Significant"
"ZNF263",0.104264720422469,-0.260781376622347,0.141,0.177,1,"ZNF263","Not Significant"
"SLC29A4",0.104306882576265,-0.346250772990166,0.117,0.148,1,"SLC29A4","Not Significant"
"BRAT1",0.104468670316774,-0.41523022195436,0.107,0.138,1,"BRAT1","Not Significant"
"CEP250",0.10473009437092,-0.423202771711416,0.123,0.154,1,"CEP250","Not Significant"
"GNPDA1",0.106009658663763,0.466124342163927,0.201,0.174,1,"GNPDA1","Not Significant"
"QSOX1",0.106063118915105,0.563770672165769,0.145,0.12,1,"QSOX1","Not Significant"
"LRP11",0.106335386084607,-0.351591004963927,0.076,0.103,1,"LRP11","Not Significant"
"THOC6",0.107413059743044,0.667162998943014,0.101,0.078,1,"THOC6","Not Significant"
"CARS2",0.10752581766894,0.332373381846766,0.157,0.128,1,"CARS2","Not Significant"
"LANCL1",0.10753905167498,-0.334195690381651,0.099,0.129,1,"LANCL1","Not Significant"
"ARHGAP5",0.107822934874374,-0.251035636954076,0.161,0.198,1,"ARHGAP5","Not Significant"
"ZNF143",0.107838698726136,0.673134710032114,0.143,0.119,1,"ZNF143","Not Significant"
"HNRNPL",0.108839189241207,0.391354543748519,0.284,0.257,1,"HNRNPL","Not Significant"
"TATDN1",0.10896172476496,0.273913834994038,0.382,0.355,1,"TATDN1","Not Significant"
"CCDC92",0.109230676254252,-0.31085984646744,0.093,0.123,1,"CCDC92","Not Significant"
"CRNKL1",0.109518649878286,0.436462738246513,0.133,0.108,1,"CRNKL1","Not Significant"
"FNDC3A",0.110188386650831,0.339612865269082,0.233,0.203,1,"FNDC3A","Not Significant"
"OPA3",0.110246479841672,-0.348882969386431,0.099,0.128,1,"OPA3","Not Significant"
"LMAN2L",0.110938188429164,-0.28727675395398,0.085,0.114,1,"LMAN2L","Not Significant"
"SERTAD1",0.111423672608306,0.652984697077078,0.147,0.123,1,"SERTAD1","Not Significant"
"TMEM254",0.111510387623944,-0.281155244269241,0.107,0.137,1,"TMEM254","Not Significant"
"ZNF385A",0.111571760557496,0.735049955046243,0.103,0.081,1,"ZNF385A","Not Significant"
"FZD7",0.112209447524047,0.364537716474254,0.153,0.125,1,"FZD7","Not Significant"
"EMD",0.112460709487382,-0.253228087338211,0.247,0.291,1,"EMD","Not Significant"
"AP006222.2",0.112576454755137,-0.250878380657733,0.135,0.17,1,"AP006222.2","Not Significant"
"KIAA1549",0.112587577210243,-0.296000508533895,0.165,0.199,1,"KIAA1549","Not Significant"
"CAB39",0.112971279061339,-0.28483728506829,0.171,0.206,1,"CAB39","Not Significant"
"POLG",0.113031831228722,0.502266027577571,0.105,0.082,1,"POLG","Not Significant"
"BAG5",0.113358145370586,-0.258855958326504,0.153,0.189,1,"BAG5","Not Significant"
"KCNN3",0.113584849419561,0.358315176770178,0.189,0.162,1,"KCNN3","Not Significant"
"RFWD2",0.114030937057651,-0.313989878180786,0.211,0.247,1,"RFWD2","Not Significant"
"ILK",0.114186055556975,0.335625422319615,0.223,0.194,1,"ILK","Not Significant"
"EIF4E3",0.114231438932391,-0.321268051630243,0.08,0.107,1,"EIF4E3","Not Significant"
"APIP",0.114240048354008,0.423241437246527,0.229,0.201,1,"APIP","Not Significant"
"SEPHS1",0.114858764295467,0.438965969664558,0.137,0.112,1,"SEPHS1","Not Significant"
"RALGDS",0.115187697977642,0.376097171941787,0.193,0.164,1,"RALGDS","Not Significant"
"POLB",0.115529710319795,0.399736353366223,0.237,0.209,1,"POLB","Not Significant"
"NUS1",0.115592500045674,-0.455472944091343,0.091,0.119,1,"NUS1","Not Significant"
"TRPT1",0.115669188859001,0.274447916938171,0.173,0.143,1,"TRPT1","Not Significant"
"ICT1",0.115801146510269,-0.317140006747497,0.149,0.183,1,"ICT1","Not Significant"
"PLXNA2",0.115832981744667,0.394998633952847,0.386,0.385,1,"PLXNA2","Not Significant"
"SATB1",0.116088258904022,-0.646671038444678,0.125,0.151,1,"SATB1","Not Significant"
"NUP54",0.116543540020352,0.488356940169952,0.163,0.137,1,"NUP54","Not Significant"
"TDP2",0.117138378819896,0.459971174201695,0.199,0.173,1,"TDP2","Not Significant"
"EMSY",0.117159032440167,0.457935476405964,0.143,0.118,1,"EMSY","Not Significant"
"EED",0.117182519940437,-0.486103133391167,0.078,0.103,1,"EED","Not Significant"
"RYK",0.117601168625097,0.652007923530483,0.121,0.099,1,"RYK","Not Significant"
"ROMO1",0.118800217239587,0.302220119143576,0.408,0.388,1,"ROMO1","Not Significant"
"PDLIM7",0.119362299339022,0.309414515902652,0.239,0.205,1,"PDLIM7","Not Significant"
"ST6GALNAC6",0.119427086120402,-0.288942324339218,0.125,0.157,1,"ST6GALNAC6","Not Significant"
"KRTCAP2",0.120128819449665,0.358795781829955,0.322,0.305,1,"KRTCAP2","Not Significant"
"NCOR2",0.121393946915485,0.432963134873193,0.143,0.117,1,"NCOR2","Not Significant"
"AGK",0.121549096241327,-0.361113048941158,0.085,0.112,1,"AGK","Not Significant"
"RNF167",0.122281095925097,-0.304225257025812,0.229,0.268,1,"RNF167","Not Significant"
"AIDA",0.122594946651563,0.400543279350388,0.195,0.17,1,"AIDA","Not Significant"
"INTS4",0.123080931363083,0.503464212885032,0.101,0.078,1,"INTS4","Not Significant"
"ATF5",0.123190797879999,0.325073832905612,0.121,0.155,1,"ATF5","Not Significant"
"RFC2",0.124179855485215,-0.394848060665081,0.101,0.129,1,"RFC2","Not Significant"
"HDAC8",0.12427082543933,0.483376353989323,0.107,0.084,1,"HDAC8","Not Significant"
"RNF139",0.124670463999744,0.259928795731182,0.342,0.316,1,"RNF139","Not Significant"
"FLOT2",0.124913872998657,0.412172882716499,0.105,0.082,1,"FLOT2","Not Significant"
"SNX29",0.125123093769733,-0.251859131786598,0.103,0.133,1,"SNX29","Not Significant"
"TMEM199",0.12546208896191,-0.274084119937213,0.165,0.201,1,"TMEM199","Not Significant"
"NSMCE4A",0.125859586951152,0.459580507995749,0.177,0.153,1,"NSMCE4A","Not Significant"
"FAM234A",0.126783496398872,-0.294871558633615,0.103,0.133,1,"FAM234A","Not Significant"
"SCAMP2",0.127114430597301,0.459226466836186,0.123,0.1,1,"SCAMP2","Not Significant"
"CRTC3",0.127609765688077,0.410243905213431,0.145,0.12,1,"CRTC3","Not Significant"
"FOS",0.128266385960697,-0.429624169232493,0.183,0.214,1,"FOS","Not Significant"
"KAT6A",0.129236414384202,0.323982361754955,0.292,0.267,1,"KAT6A","Not Significant"
"HRSP12",0.129774527954261,0.431096336509477,0.115,0.091,1,"HRSP12","Not Significant"
"SNN",0.129819371429033,0.281709126896744,0.382,0.365,1,"SNN","Not Significant"
"ANAPC4",0.130924857493797,-0.385734098100761,0.087,0.114,1,"ANAPC4","Not Significant"
"RB1",0.132084743945373,0.397944908909209,0.103,0.08,1,"RB1","Not Significant"
"PCNX",0.132637940883127,-0.337912962909632,0.076,0.1,1,"PCNX","Not Significant"
"PEX19",0.133163123452667,0.471980311371379,0.139,0.115,1,"PEX19","Not Significant"
"AC090498.1",0.133745031001992,0.357885687991161,0.254,0.228,1,"AC090498.1","Not Significant"
"RANBP2",0.133793609316568,0.405165367612021,0.181,0.155,1,"RANBP2","Not Significant"
"SENP2",0.134125280070711,0.39255687560256,0.165,0.137,1,"SENP2","Not Significant"
"ING1",0.134850223218859,0.390936596102417,0.223,0.199,1,"ING1","Not Significant"
"C14orf37",0.135145811353614,-0.390434889130655,0.306,0.334,1,"C14orf37","Not Significant"
"GIT2",0.135333913563498,-0.474358159141309,0.085,0.11,1,"GIT2","Not Significant"
"BPNT1",0.135493446237225,-0.274687219553122,0.08,0.105,1,"BPNT1","Not Significant"
"FAM210A",0.135886376182664,-0.403364101443821,0.078,0.102,1,"FAM210A","Not Significant"
"TRIM41",0.136136667878217,-0.330335730097278,0.089,0.116,1,"TRIM41","Not Significant"
"ASXL1",0.136234572928804,0.43787250707905,0.157,0.133,1,"ASXL1","Not Significant"
"LIMA1",0.136683340922806,0.542453968221251,0.129,0.106,1,"LIMA1","Not Significant"
"ZNF568",0.13777581298172,-0.420763048435199,0.099,0.125,1,"ZNF568","Not Significant"
"ITGB3BP",0.137820060929898,0.4578077789743,0.101,0.079,1,"ITGB3BP","Not Significant"
"RAB40B",0.13792420929222,-0.280476385952963,0.139,0.17,1,"RAB40B","Not Significant"
"PILRB",0.138005534950355,-0.452657094765805,0.093,0.119,1,"PILRB","Not Significant"
"COX18",0.138556174944511,-0.346780359177055,0.076,0.1,1,"COX18","Not Significant"
"GPT2",0.139546950529722,-0.270013726137269,0.119,0.148,1,"GPT2","Not Significant"
"RAP1A",0.139946674073917,0.274291318988133,0.268,0.24,1,"RAP1A","Not Significant"
"TTBK2",0.140079239355137,0.285393407829261,0.151,0.125,1,"TTBK2","Not Significant"
"RNF165",0.140689008921544,0.273697179579263,0.328,0.31,1,"RNF165","Not Significant"
"SEC22A",0.141287494119173,0.36548932804935,0.135,0.111,1,"SEC22A","Not Significant"
"CYB5R4",0.141557890438218,0.393847510350221,0.105,0.083,1,"CYB5R4","Not Significant"
"CXXC5",0.141693998909248,0.3714731818361,0.334,0.321,1,"CXXC5","Not Significant"
"BACH1",0.141911569736746,0.48618715721003,0.119,0.097,1,"BACH1","Not Significant"
"NCK1",0.143385529811588,0.362650882106879,0.225,0.199,1,"NCK1","Not Significant"
"ZNF529",0.143730141252083,-0.35407635310544,0.085,0.111,1,"ZNF529","Not Significant"
"LSM14B",0.144905938609198,-0.265913938149872,0.107,0.135,1,"LSM14B","Not Significant"
"ABT1",0.145496469113329,0.348114628609961,0.183,0.158,1,"ABT1","Not Significant"
"PROSC",0.145585778563516,-0.286912293641704,0.125,0.154,1,"PROSC","Not Significant"
"GTF2H3",0.145716978012818,-0.445681684728199,0.08,0.103,1,"GTF2H3","Not Significant"
"TRIM24",0.146497308964014,0.316968288888282,0.364,0.357,1,"TRIM24","Not Significant"
"MIEF1",0.146561200282529,0.475219653998959,0.173,0.149,1,"MIEF1","Not Significant"
"FAM207A",0.146607182954835,-0.288039530660811,0.087,0.113,1,"FAM207A","Not Significant"
"RP11-11N9.4",0.146617745322212,0.551052883782919,0.113,0.091,1,"RP11-11N9.4","Not Significant"
"HEXDC",0.146675065365453,-0.388545264095082,0.109,0.136,1,"HEXDC","Not Significant"
"CUL1",0.146854423690386,0.300180986961905,0.33,0.305,1,"CUL1","Not Significant"
"MED26",0.148080788314652,-0.272261740146171,0.091,0.117,1,"MED26","Not Significant"
"COL6A1",0.148175205854389,0.408112555551358,0.241,0.218,1,"COL6A1","Not Significant"
"C12orf49",0.148241195719207,0.317980164760952,0.239,0.211,1,"C12orf49","Not Significant"
"NCKAP5L",0.148353130371748,0.291749159395774,0.245,0.218,1,"NCKAP5L","Not Significant"
"ZNF426",0.148484900161559,0.325298844123588,0.207,0.177,1,"ZNF426","Not Significant"
"PSMA3-AS1",0.148809523508939,-0.270422927042639,0.304,0.347,1,"PSMA3-AS1","Not Significant"
"IFNAR1",0.149098811884777,-0.278583527615723,0.121,0.15,1,"IFNAR1","Not Significant"
"SLC37A3",0.150486441495786,0.360716968132499,0.231,0.208,1,"SLC37A3","Not Significant"
"PDXK",0.150983920154018,0.328030248397494,0.25,0.226,1,"PDXK","Not Significant"
"TRIP11",0.151368809934799,-0.342927579153415,0.157,0.188,1,"TRIP11","Not Significant"
"RPAP3",0.152793838644031,0.461536923389042,0.149,0.125,1,"RPAP3","Not Significant"
"MCM3AP",0.152869108686182,-0.314935334204923,0.085,0.11,1,"MCM3AP","Not Significant"
"DMXL2",0.153644552159749,-0.266762478328561,0.103,0.13,1,"DMXL2","Not Significant"
"SDHD",0.153861046160377,0.31770323335657,0.139,0.115,1,"SDHD","Not Significant"
"TXNDC12",0.154074795558225,-0.317676242820429,0.205,0.239,1,"TXNDC12","Not Significant"
"AVL9",0.15423768767601,-0.293523642622188,0.085,0.11,1,"AVL9","Not Significant"
"CEP70",0.154878373061595,0.436711521009356,0.121,0.1,1,"CEP70","Not Significant"
"SGCB",0.156172409093143,0.320329938944407,0.266,0.242,1,"SGCB","Not Significant"
"ZUFSP",0.156917975406671,-0.326405360654597,0.143,0.174,1,"ZUFSP","Not Significant"
"GABARAP",0.157356572974111,-0.387615046000383,0.08,0.103,1,"GABARAP","Not Significant"
"PTPRG",0.157632131220534,-0.30393649894362,0.121,0.147,1,"PTPRG","Not Significant"
"ATP2B2",0.157968163845159,-0.289599788012602,0.082,0.106,1,"ATP2B2","Not Significant"
"ZMAT3",0.157979009979027,0.363819116854485,0.125,0.103,1,"ZMAT3","Not Significant"
"PDCD11",0.158208731864207,-0.289112544044827,0.109,0.136,1,"PDCD11","Not Significant"
"ZBTB22",0.1592762628397,-0.25466503865843,0.113,0.14,1,"ZBTB22","Not Significant"
"FAM208B",0.160718694164286,-0.414831752997634,0.082,0.105,1,"FAM208B","Not Significant"
"ZNHIT6",0.162014698209196,-0.446997751929421,0.087,0.111,1,"ZNHIT6","Not Significant"
"SYPL1",0.162607671117935,0.347018931355658,0.137,0.114,1,"SYPL1","Not Significant"
"FLNA",0.164403983800755,0.348557532091319,0.109,0.087,1,"FLNA","Not Significant"
"PPT1",0.16516894022638,-0.314303857009506,0.201,0.231,1,"PPT1","Not Significant"
"PTPRZ1",0.16537504522068,0.254656985452377,0.531,0.549,1,"PTPRZ1","Not Significant"
"TBRG4",0.165695948535842,-0.255515969958968,0.185,0.215,1,"TBRG4","Not Significant"
"AGPAT4",0.165772798180516,0.282842561635124,0.256,0.23,1,"AGPAT4","Not Significant"
"LIMS1",0.166299464152438,0.306046356905948,0.169,0.143,1,"LIMS1","Not Significant"
"CEP57L1",0.167526011026221,-0.308104381948355,0.121,0.15,1,"CEP57L1","Not Significant"
"KCTD3",0.169057946141247,-0.292014175628971,0.101,0.127,1,"KCTD3","Not Significant"
"IGF1R",0.169812977211221,0.356129155648313,0.187,0.163,1,"IGF1R","Not Significant"
"FAM134C",0.171035088286823,-0.439567605680945,0.082,0.104,1,"FAM134C","Not Significant"
"ZNF274",0.173030924547018,-0.303884294206044,0.231,0.262,1,"ZNF274","Not Significant"
"SMAD1",0.173086486470947,0.355891067334159,0.161,0.137,1,"SMAD1","Not Significant"
"NRDE2",0.173378890648235,-0.252700064530862,0.137,0.165,1,"NRDE2","Not Significant"
"PDCD10",0.175757268135559,-0.253642973851115,0.231,0.268,1,"PDCD10","Not Significant"
