"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"ANKRD13B",8.32031481227613e-05,-1.1389937329702,0.083,0.141,1,"ANKRD13B","Not Significant"
"FAM172A",8.35619419278029e-05,0.299424782318641,0.313,0.199,1,"FAM172A","Not Significant"
"MAPRE1",8.45469730810575e-05,0.287945751351315,0.671,0.517,1,"MAPRE1","Not Significant"
"STARD4-AS1",8.46392160132473e-05,-0.811776073926065,0.266,0.33,1,"STARD4-AS1","Not Significant"
"TPRA1",8.47558080238819e-05,0.484680421756324,0.14,0.068,1,"TPRA1","Not Significant"
"WDR83",8.50411146743998e-05,0.43241491328685,0.184,0.099,1,"WDR83","Not Significant"
"MRPL35",8.55965091900185e-05,0.513996979586226,0.163,0.085,1,"MRPL35","Not Significant"
"NAB2",8.70283470472646e-05,-0.877217190715729,0.182,0.25,1,"NAB2","Not Significant"
"PIGL",8.7193658879521e-05,0.846686997876647,0.114,0.052,1,"PIGL","Not Significant"
"TMEM80",8.78960562342953e-05,0.594038821523905,0.118,0.054,1,"TMEM80","Not Significant"
"TRMT1",8.85330625968612e-05,0.416755733656249,0.177,0.095,1,"TRMT1","Not Significant"
"MPHOSPH6",8.8609039506984e-05,0.286085613188,0.361,0.239,1,"MPHOSPH6","Not Significant"
"KIF1B",8.93832139143426e-05,-0.443390809126521,0.623,0.614,1,"KIF1B","Not Significant"
"RPP30",8.97560318920787e-05,0.316290535703106,0.341,0.223,1,"RPP30","Not Significant"
"ARL5A",9.02566794262551e-05,0.259268674917416,0.707,0.553,1,"ARL5A","Not Significant"
"DDX39A",9.1270155671279e-05,0.383662067266336,0.413,0.288,1,"DDX39A","Not Significant"
"ITGB1BP1",9.13177035370211e-05,0.350697535011987,0.491,0.35,1,"ITGB1BP1","Not Significant"
"TRIP11",9.19836035206273e-05,0.407355065081479,0.257,0.157,1,"TRIP11","Not Significant"
"C14orf37",9.23595307448688e-05,-0.845400635224388,0.247,0.306,1,"C14orf37","Not Significant"
"TMOD2",9.26085095793723e-05,-1.34892187871214,0.078,0.133,1,"TMOD2","Not Significant"
"AC004540.4",9.27038349287969e-05,1.00002431714542,0.184,0.109,1,"AC004540.4","Not Significant"
"ATP1B1",9.29661478767692e-05,-0.514500401003166,0.426,0.469,1,"ATP1B1","Not Significant"
"SRBD1",9.36103766254587e-05,0.925304199785264,0.113,0.052,1,"SRBD1","Not Significant"
"RNF20",9.39801957311267e-05,-0.958247591550318,0.212,0.272,1,"RNF20","Not Significant"
"XRCC4",9.40788403267692e-05,0.606385119896165,0.142,0.072,1,"XRCC4","Not Significant"
"IGSF3",9.49598311091808e-05,-1.23519833934588,0.1,0.159,1,"IGSF3","Not Significant"
"TOMM34",9.55440945171476e-05,0.64837608723938,0.1,0.042,1,"TOMM34","Not Significant"
"NUDT21",9.58029767863483e-05,0.3486481375178,0.388,0.262,1,"NUDT21","Not Significant"
"YPEL1",9.62178119169165e-05,-1.09417039951079,0.164,0.225,1,"YPEL1","Not Significant"
"MED17",9.63065159470758e-05,-0.704020134286924,0.358,0.4,1,"MED17","Not Significant"
"ADGRG1",9.65017841035293e-05,-0.499998661401301,0.483,0.511,1,"ADGRG1","Not Significant"
"MRAS",9.69875113040629e-05,-1.32436511740064,0.063,0.115,1,"MRAS","Not Significant"
"NT5M",9.89681888260748e-05,1.01721172553354,0.105,0.046,1,"NT5M","Not Significant"
"NUDT5",9.90366256288635e-05,0.293442565789535,0.519,0.378,1,"NUDT5","Not Significant"
"PTPN13",9.91743062513173e-05,0.624671106158288,0.12,0.056,1,"PTPN13","Not Significant"
"SNRK",9.92974786722203e-05,-0.878451948462791,0.104,0.167,1,"SNRK","Not Significant"
"FADS2",9.93036067602595e-05,0.295739433188892,0.471,0.33,1,"FADS2","Not Significant"
"RBCK1",9.94801862175164e-05,0.359170178067753,0.302,0.193,1,"RBCK1","Not Significant"
"AC093323.3",9.95646683429756e-05,0.619647479812772,0.15,0.078,1,"AC093323.3","Not Significant"
"PRIMPOL",0.000100218596018852,0.69525135178979,0.107,0.046,1,"PRIMPOL","Not Significant"
"GPATCH4",0.000100342988463048,0.959120924928275,0.121,0.058,1,"GPATCH4","Not Significant"
"FAM120AOS",0.00010073019844151,0.639700019395789,0.118,0.054,1,"FAM120AOS","Not Significant"
"ASAP3",0.000100826920717198,0.918604286319578,0.111,0.05,1,"ASAP3","Not Significant"
"NR2F1",0.00010118009813568,0.2853651936665,0.772,0.666,1,"NR2F1","Not Significant"
"AADAT",0.000102947085245056,0.939520742293507,0.102,0.044,1,"AADAT","Not Significant"
"BAG3",0.000103354833485574,0.707314161845008,0.153,0.082,1,"BAG3","Not Significant"
"INSIG2",0.000104099569884884,0.392250923227718,0.236,0.141,1,"INSIG2","Not Significant"
"RPS6KA2",0.000105899275061095,-1.26052934203091,0.11,0.167,1,"RPS6KA2","Not Significant"
"LIPA",0.00010599173085395,0.53748642430257,0.173,0.093,1,"LIPA","Not Significant"
"CEP83",0.000106045038060989,0.643339544936504,0.141,0.072,1,"CEP83","Not Significant"
"CTNNBIP1",0.000106242305507878,0.337517155163991,0.31,0.203,1,"CTNNBIP1","Not Significant"
"SPIN1",0.000106349567764525,-0.941869457549727,0.203,0.262,1,"SPIN1","Not Significant"
"ALG13",0.00010672613808519,0.646977443998977,0.174,0.097,1,"ALG13","Not Significant"
"NAPB",0.000107259958842536,-1.22805942137411,0.054,0.103,1,"NAPB","Not Significant"
"GS1-124K5.4",0.000107366119807306,0.837991008689034,0.119,0.056,1,"GS1-124K5.4","Not Significant"
"TMEM186",0.000107816177817304,0.604288869978314,0.109,0.048,1,"TMEM186","Not Significant"
"MBNL1",0.00010796482777247,0.585249351807255,0.142,0.072,1,"MBNL1","Not Significant"
"TRAF2",0.000108810755383242,0.69499869440261,0.109,0.048,1,"TRAF2","Not Significant"
"TSPAN5",0.000108883355150316,0.334918284392711,0.588,0.463,1,"TSPAN5","Not Significant"
"B4GALT3",0.000109097887235857,-0.971607261865336,0.184,0.247,1,"B4GALT3","Not Significant"
"AGBL5",0.000109495522121147,0.909658328732531,0.102,0.044,1,"AGBL5","Not Significant"
"C9orf72",0.000110718838062955,0.262004372640927,0.251,0.151,1,"C9orf72","Not Significant"
"AAMP",0.000110888186928855,0.331937301719756,0.438,0.31,1,"AAMP","Not Significant"
"PROSER1",0.000110893559033124,-1.29950208341344,0.086,0.141,1,"PROSER1","Not Significant"
"MRPL52",0.000111027281906142,0.266355590847869,0.491,0.352,1,"MRPL52","Not Significant"
"KCTD3",0.000111065607445435,0.447548191438459,0.184,0.101,1,"KCTD3","Not Significant"
"LARP4",0.000111510290935908,0.341257928145804,0.19,0.105,1,"LARP4","Not Significant"
"ERVK3-1",0.000112144021147566,0.498868099205167,0.17,0.091,1,"ERVK3-1","Not Significant"
"GATAD2B",0.000113557747836242,-0.856497297290851,0.226,0.284,1,"GATAD2B","Not Significant"
"PFKP",0.000114051428182508,0.350054901657728,0.17,0.091,1,"PFKP","Not Significant"
"P4HTM",0.000114072030574516,0.301284915855431,0.206,0.117,1,"P4HTM","Not Significant"
"RP11-382A20.3",0.000114151749628897,-0.621253449491377,0.423,0.455,1,"RP11-382A20.3","Not Significant"
"DNER",0.000114957554770559,-0.483603092890989,0.488,0.527,1,"DNER","Not Significant"
"YLPM1",0.000114979272683167,-0.941604936001844,0.223,0.282,1,"YLPM1","Not Significant"
"UBE2S",0.000115002385703086,-0.634317922501693,0.564,0.602,1,"UBE2S","Not Significant"
"CDK10",0.000115093487108173,0.441286395614226,0.188,0.105,1,"CDK10","Not Significant"
"FUT9",0.000115112731856681,0.660019705327563,0.126,0.06,1,"FUT9","Not Significant"
"DACT3",0.000115841232998722,-1.08430676735776,0.072,0.127,1,"DACT3","Not Significant"
"CPSF7",0.000116356432856575,0.352863164956409,0.28,0.177,1,"CPSF7","Not Significant"
"TMEM14B",0.000116447943636371,0.25055678061989,0.601,0.443,1,"TMEM14B","Not Significant"
"UBQLN2",0.000116740341701493,-0.791106421616038,0.281,0.336,1,"UBQLN2","Not Significant"
"SEC13",0.000116833763852891,0.338693380787627,0.486,0.35,1,"SEC13","Not Significant"
"DIRAS1",0.000117036400609064,-1.34834906994408,0.071,0.123,1,"DIRAS1","Not Significant"
"PCGF2",0.000117926006698565,-0.698660265720703,0.319,0.366,1,"PCGF2","Not Significant"
"SHPRH",0.000119387573095149,0.470587163292749,0.29,0.191,1,"SHPRH","Not Significant"
"IDS",0.000119896805376349,-0.97799885170635,0.202,0.262,1,"IDS","Not Significant"
"ADAL",0.000119958555365705,0.582230109174838,0.154,0.082,1,"ADAL","Not Significant"
"CDC123",0.000120211329849202,0.262217930199946,0.5,0.358,1,"CDC123","Not Significant"
"ATG101",0.000120284320659732,0.305849026941453,0.332,0.217,1,"ATG101","Not Significant"
"KIAA1958",0.000120293412504175,0.509450197224032,0.131,0.064,1,"KIAA1958","Not Significant"
"ALG5",0.000120347144993132,0.275713623843555,0.392,0.262,1,"ALG5","Not Significant"
"ENOPH1",0.000120441325377934,0.284456998764153,0.547,0.406,1,"ENOPH1","Not Significant"
"TMCO1",0.000121819545573964,0.33673991628118,0.584,0.447,1,"TMCO1","Not Significant"
"PLEKHJ1",0.000122299246642241,0.295704019317098,0.548,0.4,1,"PLEKHJ1","Not Significant"
"ADGRL2",0.000122742719809392,0.743470250819897,0.107,0.048,1,"ADGRL2","Not Significant"
"SRPRB",0.000122930679143153,0.340812972630884,0.274,0.175,1,"SRPRB","Not Significant"
"AGPS",0.00012299548446783,0.523195760373578,0.118,0.054,1,"AGPS","Not Significant"
"ADIPOR1",0.000123403262569796,0.366192108164881,0.315,0.205,1,"ADIPOR1","Not Significant"
"ETFA",0.000124405377237317,0.296520089629436,0.46,0.328,1,"ETFA","Not Significant"
"KHDRBS3",0.000124662847971559,-1.07062436705381,0.093,0.151,1,"KHDRBS3","Not Significant"
"TIMMDC1",0.000124672473704663,0.298639652225585,0.386,0.262,1,"TIMMDC1","Not Significant"
"B4GAT1",0.000124886131625758,0.356874505855359,0.354,0.237,1,"B4GAT1","Not Significant"
"FOXRED2",0.000124946937651682,0.611612463902577,0.108,0.048,1,"FOXRED2","Not Significant"
"XAB2",0.000125085698119125,0.544589536995735,0.221,0.133,1,"XAB2","Not Significant"
"MRPS18B",0.00012833641812159,0.274484735993835,0.375,0.254,1,"MRPS18B","Not Significant"
"SF3A3",0.000129367367991299,0.286327226733089,0.433,0.298,1,"SF3A3","Not Significant"
"METTL10",0.000130176277995252,0.367208120810489,0.275,0.173,1,"METTL10","Not Significant"
"ATP1B3",0.000130645131405314,-0.345299426967861,0.773,0.748,1,"ATP1B3","Not Significant"
"CNKSR2",0.000131579421506547,-1.43423545050235,0.061,0.111,1,"CNKSR2","Not Significant"
"STX5",0.000132974413300969,0.2638492854231,0.285,0.181,1,"STX5","Not Significant"
"FAM117B",0.000137641919626901,-1.05225973205869,0.1,0.159,1,"FAM117B","Not Significant"
"CEP89",0.000138241338643235,0.430962650264008,0.224,0.135,1,"CEP89","Not Significant"
"AGPAT5",0.00013908972671994,0.627108169272185,0.171,0.095,1,"AGPAT5","Not Significant"
"GTF2H2",0.000139394796884256,0.3771494554228,0.244,0.147,1,"GTF2H2","Not Significant"
"TUBGCP5",0.00013945125244008,0.921997101548132,0.101,0.044,1,"TUBGCP5","Not Significant"
"FAM210A",0.000140124802235355,0.539767423523265,0.149,0.078,1,"FAM210A","Not Significant"
"ACAD9",0.000140410364595833,0.527954822089817,0.108,0.048,1,"ACAD9","Not Significant"
"METTL16",0.000142592649832488,0.328741013686074,0.217,0.129,1,"METTL16","Not Significant"
"NAA60",0.00014294100497869,0.376189947819807,0.216,0.127,1,"NAA60","Not Significant"
"DHCR7",0.000145128557115378,0.320551875100569,0.56,0.427,1,"DHCR7","Not Significant"
"ORMDL1",0.000145576428795168,0.285226004926989,0.544,0.39,1,"ORMDL1","Not Significant"
"IMP4",0.000145742445398306,0.302983955070691,0.346,0.229,1,"IMP4","Not Significant"
"GNL2",0.000146928762776162,0.39628506384703,0.283,0.181,1,"GNL2","Not Significant"
"STX4",0.00014717210127857,0.681339096253586,0.135,0.068,1,"STX4","Not Significant"
"TCEAL3",0.000147873236523464,0.300456427425532,0.338,0.225,1,"TCEAL3","Not Significant"
"USF2",0.000148984554025886,0.291326014682413,0.306,0.197,1,"USF2","Not Significant"
"CPOX",0.000149367998647133,0.509245355852169,0.125,0.06,1,"CPOX","Not Significant"
"COG6",0.00014968950969517,0.734421821002019,0.113,0.052,1,"COG6","Not Significant"
"C2orf47",0.000151167051003886,0.495368605881039,0.19,0.109,1,"C2orf47","Not Significant"
"RPN1",0.000152773298105289,0.358935781428987,0.221,0.131,1,"RPN1","Not Significant"
"ARMT1",0.000153335130671957,0.597656653165785,0.208,0.125,1,"ARMT1","Not Significant"
"ABI1",0.000153407453776709,0.300669321230339,0.193,0.109,1,"ABI1","Not Significant"
"MAVS",0.000154256712569009,0.63743096856979,0.118,0.056,1,"MAVS","Not Significant"
"PCGF3",0.000154273777275139,-1.14870154778384,0.094,0.151,1,"PCGF3","Not Significant"
"STK32C",0.000155128689838598,0.507511084182942,0.156,0.083,1,"STK32C","Not Significant"
"SLC48A1",0.000155198925517097,0.676956962759666,0.113,0.052,1,"SLC48A1","Not Significant"
"DNAJB14",0.000157140940542651,0.303550960918717,0.25,0.155,1,"DNAJB14","Not Significant"
"FAM175B",0.000157831122927007,0.322769972204542,0.188,0.105,1,"FAM175B","Not Significant"
"CLASRP",0.000159408159546015,0.462659838394634,0.189,0.109,1,"CLASRP","Not Significant"
"AP006621.5",0.000159848156164321,0.91016727795151,0.103,0.046,1,"AP006621.5","Not Significant"
"HSD17B4",0.000160086653987134,0.325348648267596,0.36,0.241,1,"HSD17B4","Not Significant"
"ITGB1",0.000160261994723541,0.283227513640732,0.55,0.408,1,"ITGB1","Not Significant"
"NVL",0.000160898053417293,0.253799788213772,0.229,0.139,1,"NVL","Not Significant"
"UHMK1",0.000161845501460083,0.453486006853944,0.185,0.105,1,"UHMK1","Not Significant"
"TMEM167B",0.000162008178135757,0.409445109749048,0.252,0.157,1,"TMEM167B","Not Significant"
"NBN",0.000162497313045504,0.497427031116997,0.162,0.087,1,"NBN","Not Significant"
"NCOA6",0.000163599496993911,-1.02027461850898,0.151,0.211,1,"NCOA6","Not Significant"
"TMEM165",0.000163609143573011,0.315576481403704,0.441,0.314,1,"TMEM165","Not Significant"
"LINC01473",0.000163819351908861,0.776473388826115,0.125,0.062,1,"LINC01473","Not Significant"
"LINC00665",0.000163975358823975,0.526497743292629,0.213,0.127,1,"LINC00665","Not Significant"
"FDX1L",0.000164100127162129,0.666098938033238,0.107,0.048,1,"FDX1L","Not Significant"
"CAMK4",0.000164545381368984,-1.0386373262689,0.086,0.141,1,"CAMK4","Not Significant"
"CDYL",0.000166118253906166,0.437694806109486,0.172,0.095,1,"CDYL","Not Significant"
"PCCA",0.00017002942172193,0.799656998863438,0.15,0.082,1,"PCCA","Not Significant"
"AARS",0.000173173198046326,0.296112575849804,0.275,0.173,1,"AARS","Not Significant"
"RRP8",0.000173291409354523,0.480874561480051,0.171,0.095,1,"RRP8","Not Significant"
"SMARCA1",0.000174605638961057,0.264060487948673,0.377,0.26,1,"SMARCA1","Not Significant"
"ATAD3A",0.000174741827289313,0.448878391679957,0.173,0.095,1,"ATAD3A","Not Significant"
"YIPF5",0.000175797462888156,0.290611871488367,0.298,0.191,1,"YIPF5","Not Significant"
"PACRGL",0.000176312788364397,0.655880149920933,0.128,0.064,1,"PACRGL","Not Significant"
"CCDC6",0.000177879402814118,0.36575676575846,0.165,0.089,1,"CCDC6","Not Significant"
"ABCB7",0.000177954308282801,0.523841559455982,0.168,0.093,1,"ABCB7","Not Significant"
"POLI",0.00017946645941599,0.3230571019857,0.155,0.082,1,"POLI","Not Significant"
"AGAP1",0.000179710691273467,-0.939064876698221,0.134,0.195,1,"AGAP1","Not Significant"
"LOXL1",0.000180440587147779,0.668397133809772,0.151,0.082,1,"LOXL1","Not Significant"
"HEY2",0.000180622770170591,1.05382366268543,0.139,0.074,1,"HEY2","Not Significant"
"CADM1",0.000181344089079411,-0.539962087175601,0.493,0.513,1,"CADM1","Not Significant"
"ZRANB2",0.000181347263952102,0.292710612108198,0.538,0.406,1,"ZRANB2","Not Significant"
"SEPHS1",0.000181373793475251,0.336287787220017,0.23,0.137,1,"SEPHS1","Not Significant"
"TRAPPC3",0.000181485861669834,-0.601454402650056,0.419,0.453,1,"TRAPPC3","Not Significant"
"SEPT1",0.000181647068091236,0.681024755767556,0.106,0.048,1,"SEPT1","Not Significant"
"TSC22D2",0.000181650988954234,0.333287249799352,0.218,0.129,1,"TSC22D2","Not Significant"
"SIL1",0.000181761779944707,0.797624951640526,0.103,0.046,1,"SIL1","Not Significant"
"E2F3",0.000182901284221782,0.481401438365199,0.181,0.103,1,"E2F3","Not Significant"
"TMEM198",0.000186472239231662,-1.3857365466468,0.074,0.125,1,"TMEM198","Not Significant"
"NET1",0.00018672826113339,0.539784058734864,0.115,0.054,1,"NET1","Not Significant"
"SPSB3",0.000190529708970373,-0.721779643583204,0.347,0.394,1,"SPSB3","Not Significant"
"PTPRF",0.000191993883147127,0.355233205849879,0.291,0.191,1,"PTPRF","Not Significant"
"CCS",0.000192173428339682,0.380512459019146,0.212,0.127,1,"CCS","Not Significant"
"RNF219",0.000193262518459125,0.432312551143909,0.222,0.135,1,"RNF219","Not Significant"
"SNX4",0.000195337735851087,-0.763234752937987,0.268,0.324,1,"SNX4","Not Significant"
"AMN1",0.000197825841246354,-0.858172688787521,0.223,0.28,1,"AMN1","Not Significant"
"UBE2R2",0.000198313648313599,-0.43212760146442,0.545,0.563,1,"UBE2R2","Not Significant"
"SYNE1",0.000198321642667032,0.707953178880159,0.14,0.074,1,"SYNE1","Not Significant"
"CENPL",0.000199414424266497,0.552469884982353,0.126,0.062,1,"CENPL","Not Significant"
"TMEM248",0.000200900390541213,0.454201087238165,0.159,0.085,1,"TMEM248","Not Significant"
"MKLN1",0.000200983770995226,0.351096067083779,0.219,0.131,1,"MKLN1","Not Significant"
"SCD5",0.000201954251746097,-0.945814769434839,0.268,0.314,1,"SCD5","Not Significant"
"PPAN",0.000202930159257687,0.66582347062488,0.103,0.046,1,"PPAN","Not Significant"
"ZNF804A",0.000204591584505032,-1.13896238042116,0.089,0.143,1,"ZNF804A","Not Significant"
"RAB30",0.000206769509662507,-1.23961876579373,0.074,0.125,1,"RAB30","Not Significant"
"NDRG4",0.000207945740309327,0.534253256674225,0.209,0.127,1,"NDRG4","Not Significant"
"ACTN4",0.000208737785218806,0.411362639071096,0.268,0.173,1,"ACTN4","Not Significant"
"DBT",0.000208936757899443,0.562330090023229,0.109,0.05,1,"DBT","Not Significant"
"FCF1",0.000209162727588873,0.680658985994193,0.119,0.058,1,"FCF1","Not Significant"
"ZNF576",0.000209392431468878,0.560864186750076,0.141,0.074,1,"ZNF576","Not Significant"
"GLDC",0.000209968803097885,0.520773924183118,0.123,0.06,1,"GLDC","Not Significant"
"MED7",0.000210578229915167,0.806680602527859,0.118,0.058,1,"MED7","Not Significant"
"TP53BP1",0.00021219812807436,-0.823093900434464,0.249,0.302,1,"TP53BP1","Not Significant"
"CCDC77",0.00021398125697229,0.682753806134668,0.134,0.07,1,"CCDC77","Not Significant"
"PHYKPL",0.000214014521263972,0.442168913647665,0.157,0.085,1,"PHYKPL","Not Significant"
"MAPK8IP1",0.000216828759269183,0.449264393862009,0.367,0.26,1,"MAPK8IP1","Not Significant"
"NAB1",0.000217163344989728,-1.26947045878506,0.102,0.157,1,"NAB1","Not Significant"
"GPATCH11",0.000219211172398589,0.519943341376132,0.212,0.127,1,"GPATCH11","Not Significant"
"MFAP1",0.000219954151819204,0.256040640119678,0.389,0.266,1,"MFAP1","Not Significant"
"RAB4B",0.000220023335402446,-1.0099178004948,0.146,0.205,1,"RAB4B","Not Significant"
"RAD51D",0.000220649392059002,0.627293910765353,0.113,0.054,1,"RAD51D","Not Significant"
"PLGRKT",0.000221722002316039,0.349968348440757,0.352,0.239,1,"PLGRKT","Not Significant"
"NUDT10",0.000222220372206006,-0.999032435552655,0.106,0.165,1,"NUDT10","Not Significant"
"KIAA0319L",0.000222223126089432,0.420873187891188,0.285,0.185,1,"KIAA0319L","Not Significant"
"OXR1",0.000224203935850707,0.256617168674311,0.444,0.314,1,"OXR1","Not Significant"
"C1QTNF4",0.000224372056518333,-1.11936669597335,0.1,0.157,1,"C1QTNF4","Not Significant"
"TTYH3",0.000226632095783625,0.368531169139473,0.226,0.137,1,"TTYH3","Not Significant"
"RNASEH2B",0.000227370838815699,0.411646028168237,0.219,0.133,1,"RNASEH2B","Not Significant"
"METTL8",0.00022793891151787,0.728854621208063,0.131,0.068,1,"METTL8","Not Significant"
"DLGAP1",0.000230310288389523,-1.20573640342697,0.079,0.131,1,"DLGAP1","Not Significant"
"ARMCX2",0.000230653926421372,0.395665920318406,0.142,0.074,1,"ARMCX2","Not Significant"
"SPPL2B",0.000231059139049285,0.57567045044235,0.159,0.087,1,"SPPL2B","Not Significant"
"MAGI3",0.000231322584626191,0.612331569187239,0.173,0.099,1,"MAGI3","Not Significant"
"XPA",0.000231657271576966,0.36395190609736,0.335,0.229,1,"XPA","Not Significant"
"TRIM41",0.000232721911419065,0.624328952174907,0.161,0.089,1,"TRIM41","Not Significant"
"FAM122A",0.000233854584757972,0.387458192667466,0.209,0.125,1,"FAM122A","Not Significant"
"LARS",0.000235434265560879,0.268457081246941,0.552,0.408,1,"LARS","Not Significant"
"RFNG",0.000237640738113116,0.64952497751747,0.129,0.066,1,"RFNG","Not Significant"
"CABIN1",0.000239760272589056,0.432657386426677,0.149,0.08,1,"CABIN1","Not Significant"
"GMCL1",0.000240117059609295,0.381617600481281,0.249,0.157,1,"GMCL1","Not Significant"
