"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","significant"
"KIF22",2.59504740644124e-10,0.449305657825579,0.184,0.109,5.13352277942206e-06,"KIF22","Not Significant"
"SMC3",2.68012960446904e-10,-0.343378375801211,0.744,0.724,5.30183238356065e-06,"SMC3","Not Significant"
"TMEM237",2.72643489102609e-10,0.292095835371688,0.2,0.121,5.39343350142781e-06,"TMEM237","Not Significant"
"SMURF2",2.82576111879905e-10,0.273101187311718,0.19,0.112,5.58992064520828e-06,"SMURF2","Not Significant"
"WDR3",2.82886656569071e-10,0.426293406154201,0.157,0.089,5.59606384024936e-06,"WDR3","Not Significant"
"GPR108",2.83918740325942e-10,0.677892778861817,0.107,0.053,5.61648052112779e-06,"GPR108","Dorsal"
"CINP",2.8404148462924e-10,0.2711795463793,0.225,0.139,5.61890864893562e-06,"CINP","Not Significant"
"AMOTL2",2.85852201145245e-10,0.483778746003737,0.119,0.06,5.65472824305525e-06,"AMOTL2","Not Significant"
"TUT1",2.92352341652226e-10,0.57879410868558,0.101,0.048,5.78331402256434e-06,"TUT1","Dorsal"
"THOP1",2.95126977459015e-10,0.266189951458597,0.143,0.076,5.83820186809424e-06,"THOP1","Not Significant"
"PRKAR2B",2.99959927260928e-10,-0.783975998881968,0.215,0.273,5.93380728107568e-06,"PRKAR2B","Ventral"
"FASN",3.35111825493542e-10,0.279234777675127,0.241,0.152,6.62918213191324e-06,"FASN","Not Significant"
"SAR1B",3.4835896828241e-10,0.270545849372861,0.225,0.139,6.89123711056263e-06,"SAR1B","Not Significant"
"PAK3",3.55856032594089e-10,-0.519793450109088,0.504,0.525,7.03954403677627e-06,"PAK3","Ventral"
"ZNF680",3.58106984336689e-10,0.34221242863789,0.137,0.074,7.08407236414838e-06,"ZNF680","Not Significant"
"IAH1",3.66014372322851e-10,0.284636089416004,0.258,0.169,7.24049631329063e-06,"IAH1","Not Significant"
"TRIB2",3.79119786818537e-10,-1.06055840670079,0.179,0.232,7.49974762284429e-06,"TRIB2","Ventral"
"TMEM68",3.86754648700497e-10,0.297966411548474,0.2,0.121,7.65078046059324e-06,"TMEM68","Not Significant"
"H2AFY2",3.88957510275285e-10,-0.433648693885956,0.601,0.586,7.69435746826568e-06,"H2AFY2","Not Significant"
"CCDC115",3.90721706308323e-10,-0.684992307127124,0.356,0.39,7.72925679419124e-06,"CCDC115","Ventral"
"LRRC57",4.01381969983637e-10,0.421645175586806,0.139,0.075,7.94013813021632e-06,"LRRC57","Not Significant"
"DCAKD",4.05473522627858e-10,0.484901643439298,0.115,0.058,8.02107722462429e-06,"DCAKD","Not Significant"
"NDUFB2",4.10092717080904e-10,-0.351234401592806,0.754,0.706,8.11245412929444e-06,"NDUFB2","Not Significant"
"HCN3",4.16986478701417e-10,-1.21248781984652,0.061,0.109,8.24882652167144e-06,"HCN3","Ventral"
"MACF1",4.2281343750082e-10,-0.628434321068995,0.407,0.43,8.36409542064122e-06,"MACF1","Ventral"
"YAE1D1",4.26995286230997e-10,0.327662085048758,0.181,0.106,8.44682075222158e-06,"YAE1D1","Not Significant"
"PJA1",4.29321323173078e-10,-0.635950044845105,0.422,0.439,8.49283441500983e-06,"PJA1","Ventral"
"SAMD14",4.3560807010381e-10,-1.03396931808025,0.14,0.195,8.61719884279358e-06,"SAMD14","Ventral"
"POGLUT1",4.36377337088682e-10,0.449504575538778,0.121,0.062,8.6324164822883e-06,"POGLUT1","Not Significant"
"NINL",4.43508398751504e-10,0.355940198948791,0.142,0.078,8.77348314410225e-06,"NINL","Not Significant"
"TMEFF2",4.47511212726587e-10,-1.36471268470023,0.065,0.113,8.85266681015734e-06,"TMEFF2","Ventral"
"UCK2",4.4825901878587e-10,0.484348337950832,0.143,0.079,8.86745990962209e-06,"UCK2","Not Significant"
"DMD",4.60314452786734e-10,0.691315683493845,0.112,0.057,9.10594050502717e-06,"DMD","Dorsal"
"PTK2",4.61309048564756e-10,0.306736286816138,0.239,0.153,9.125615598708e-06,"PTK2","Not Significant"
"PXN-AS1",5.26184949214172e-10,0.642968428548135,0.101,0.049,1.04089906653548e-05,"PXN-AS1","Dorsal"
"CHST1",5.27754998469991e-10,-1.19669698874013,0.056,0.103,1.04400493797334e-05,"CHST1","Ventral"
"PDZD4",5.37040118274296e-10,-1.1916144877953,0.107,0.161,1.06237276197021e-05,"PDZD4","Ventral"
"LRRN1",5.5976870158167e-10,0.33447477169429,0.183,0.109,1.10733444546886e-05,"LRRN1","Not Significant"
"COMMD9",5.8304945862428e-10,-0.845676695044421,0.243,0.292,1.15338843905055e-05,"COMMD9","Ventral"
"ETNK1",5.93858323119349e-10,0.271974662891255,0.264,0.172,1.1747705347947e-05,"ETNK1","Not Significant"
"PAG1",5.9510561011665e-10,0.371574445598459,0.174,0.102,1.17723791793276e-05,"PAG1","Not Significant"
"IQSEC1",6.0704872436002e-10,0.536516054327302,0.139,0.078,1.20086378652899e-05,"IQSEC1","Dorsal"
"COX15",6.42300472935018e-10,0.763553746229809,0.104,0.052,1.27059879556005e-05,"COX15","Dorsal"
"MRPS9",6.58318911940359e-10,0.29248635555697,0.207,0.128,1.30228647160042e-05,"MRPS9","Not Significant"
"POLR1E",6.73206172801184e-10,0.459721955129383,0.135,0.074,1.3317364510353e-05,"POLR1E","Not Significant"
"MAP1LC3B",6.81460584534861e-10,-0.378052911395101,0.627,0.61,1.34806532832686e-05,"MAP1LC3B","Not Significant"
"AKT1S1",7.1047004552336e-10,0.347357271377718,0.159,0.091,1.40545184405431e-05,"AKT1S1","Not Significant"
"ANKRD40",7.46474849305937e-10,0.570097241045064,0.108,0.054,1.476676546897e-05,"ANKRD40","Dorsal"
"FIGN",7.58323353263394e-10,-1.3981400926236,0.062,0.109,1.50011525742565e-05,"FIGN","Ventral"
"CNTRL",7.60847591790444e-10,0.291194860769948,0.172,0.1,1.50510870607986e-05,"CNTRL","Not Significant"
"PSME2",7.63561465480718e-10,0.250005327419254,0.242,0.154,1.51047729101396e-05,"PSME2","Not Significant"
"GUCD1",7.70666137877295e-10,0.521819896266921,0.107,0.054,1.52453175394887e-05,"GUCD1","Dorsal"
"CTDNEP1",7.89300969403294e-10,-0.692304149331453,0.312,0.353,1.5613951776736e-05,"CTDNEP1","Ventral"
"QSER1",8.34252748070465e-10,0.381922668222637,0.185,0.113,1.65031878623299e-05,"QSER1","Not Significant"
"HAUS2",9.07029028037302e-10,0.44043200606992,0.146,0.083,1.79428482326339e-05,"HAUS2","Not Significant"
"GTF3C3",9.42325872763426e-10,0.28793475956654,0.156,0.089,1.86410904150061e-05,"GTF3C3","Not Significant"
"PREB",9.49146242123234e-10,0.34273166781571,0.161,0.093,1.87760109616818e-05,"PREB","Not Significant"
"ANKRD36C",9.77814471851908e-10,-0.625271754549798,0.328,0.374,1.93431258821744e-05,"ANKRD36C","Ventral"
"PBX1",1.01978706873697e-09,-0.54255328786272,0.599,0.582,2.01734277937547e-05,"PBX1","Ventral"
"SUGP1",1.02118255266761e-09,0.486411088911478,0.166,0.098,2.02010332568707e-05,"SUGP1","Not Significant"
"YWHAZ",1.05401971289249e-09,-0.254017469074683,0.776,0.741,2.08506179604392e-05,"YWHAZ","Not Significant"
"LMO3",1.06917276946139e-09,1.04639491539927,0.359,0.282,2.11503757254853e-05,"LMO3","Dorsal"
"RNF11",1.07266727901337e-09,-0.615806567625684,0.421,0.436,2.12195041134424e-05,"RNF11","Ventral"
"SLC25A4",1.07797988639584e-09,-0.459388269979739,0.499,0.513,2.13245981126824e-05,"SLC25A4","Not Significant"
"NTM",1.09034852164172e-09,-0.71954817625011,0.181,0.246,2.15692744551165e-05,"NTM","Ventral"
"TSPYL1",1.11316044629152e-09,-0.682081065794522,0.353,0.393,2.20205399485389e-05,"TSPYL1","Ventral"
"NUDCD1",1.13702483396359e-09,0.574606889085202,0.126,0.068,2.24926252654677e-05,"NUDCD1","Dorsal"
"NUMB",1.14518579830978e-09,0.297943412617933,0.22,0.14,2.26540654621641e-05,"NUMB","Not Significant"
"ATP8A2",1.15182244120994e-09,0.826584281199904,0.124,0.068,2.27853515320151e-05,"ATP8A2","Dorsal"
"ADI1",1.18412803104229e-09,0.343643174941486,0.158,0.091,2.34244207100786e-05,"ADI1","Not Significant"
"SULF2",1.19597097172453e-09,0.715386504675682,0.105,0.052,2.36586977626546e-05,"SULF2","Dorsal"
"ADAR",1.22277831558145e-09,-0.80856671183306,0.247,0.296,2.41890006388322e-05,"ADAR","Ventral"
"SMARCE1",1.27057877195365e-09,-0.522764325093233,0.546,0.531,2.51345892667871e-05,"SMARCE1","Ventral"
"GINM1",1.37408710896289e-09,0.280932108280198,0.252,0.165,2.71821911895038e-05,"GINM1","Not Significant"
"DCTN6",1.39501287411228e-09,-0.500478140375168,0.502,0.499,2.75961446756892e-05,"DCTN6","Ventral"
"ATL1",1.46804538911694e-09,-0.657001798746315,0.325,0.366,2.90408738875112e-05,"ATL1","Ventral"
"U2AF1L4",1.4690121661538e-09,-1.19525551996572,0.075,0.123,2.90599986708544e-05,"U2AF1L4","Ventral"
"YARS2",1.55853591880641e-09,0.365720069329675,0.183,0.111,3.08309575458284e-05,"YARS2","Not Significant"
"MAGI1",1.56988777204537e-09,-0.647725937960435,0.258,0.312,3.10555199066016e-05,"MAGI1","Ventral"
"ZNF160",1.58771179756869e-09,0.60551354148139,0.118,0.063,3.14081147795039e-05,"ZNF160","Dorsal"
"RABL2B",1.7238154309186e-09,-0.88041441289215,0.135,0.19,3.41005168544317e-05,"RABL2B","Ventral"
"GPATCH11",1.78411742568462e-09,0.299366696075725,0.176,0.105,3.52934109148931e-05,"GPATCH11","Not Significant"
"TBC1D16",1.79311517543173e-09,0.419587136202413,0.145,0.082,3.54714044003905e-05,"TBC1D16","Not Significant"
"SLC7A6OS",1.80085644187664e-09,0.33400419198941,0.158,0.092,3.56245421332038e-05,"SLC7A6OS","Not Significant"
"MINPP1",1.83184589128889e-09,0.35971025084263,0.153,0.088,3.62375754214769e-05,"MINPP1","Not Significant"
"MED11",1.83311818914561e-09,0.503468178840552,0.112,0.058,3.62627440176784e-05,"MED11","Dorsal"
"FOXN2",1.8344274017915e-09,0.611299087501552,0.108,0.055,3.62886428622395e-05,"FOXN2","Dorsal"
"GPANK1",1.84074800806234e-09,0.34656994931121,0.2,0.124,3.64136770954892e-05,"GPANK1","Not Significant"
"FBXL3",1.90965057183607e-09,0.30824798884578,0.164,0.096,3.77767076120611e-05,"FBXL3","Not Significant"
"SNX13",1.91203985062689e-09,0.348941784033868,0.132,0.072,3.7823972325101e-05,"SNX13","Not Significant"
"CS",1.93910243043602e-09,0.291919855731783,0.231,0.148,3.83593242788854e-05,"CS","Not Significant"
"CCDC127",1.96835853027985e-09,0.57528022263469,0.131,0.073,3.8938068445996e-05,"CCDC127","Dorsal"
"ZNF593",1.97664683661175e-09,0.341817116758296,0.163,0.095,3.91020277218537e-05,"ZNF593","Not Significant"
"ZMAT5",2.05616987880899e-09,0.256684991685088,0.213,0.133,4.06751525425994e-05,"ZMAT5","Not Significant"
"NEGR1",2.08051774279941e-09,-0.578866597974476,0.137,0.2,4.1156801988058e-05,"NEGR1","Ventral"
"MEX3A",2.24447723379424e-09,-0.448784082803834,0.577,0.573,4.44002486389176e-05,"MEX3A","Not Significant"
"SERPINI1",2.31310347947093e-09,0.720116662694513,0.174,0.11,4.5757813030894e-05,"SERPINI1","Dorsal"
"KHDRBS3",2.31898113868678e-09,0.584966544106535,0.161,0.097,4.58740848855018e-05,"KHDRBS3","Dorsal"
"OSGEPL1",2.33679991552295e-09,0.436987627903178,0.123,0.066,4.6226575928875e-05,"OSGEPL1","Not Significant"
"NAMPT",2.35577329956579e-09,0.299294846682872,0.181,0.11,4.66019074120104e-05,"NAMPT","Not Significant"
"TPMT",2.41147477926156e-09,0.566477026747253,0.112,0.059,4.77037940833522e-05,"TPMT","Dorsal"
"NCOR2",2.47355565213261e-09,0.393650964670371,0.127,0.069,4.89318779104873e-05,"NCOR2","Not Significant"
"SFXN4",2.48144374128467e-09,0.387997298631447,0.141,0.079,4.90879200900934e-05,"SFXN4","Not Significant"
"YDJC",2.62723632445641e-09,0.283258036731065,0.158,0.092,5.19719889703966e-05,"YDJC","Not Significant"
"RHOB",2.63665064635087e-09,0.281793645935312,0.406,0.293,5.21582230861128e-05,"RHOB","Not Significant"
"GNB1",2.73677995222162e-09,-0.437282812568999,0.513,0.518,5.41389810148481e-05,"GNB1","Not Significant"
"GSK3B",2.77749544149455e-09,-0.591154761762406,0.425,0.447,5.49444148236452e-05,"GSK3B","Ventral"
"SEMA3A",2.84435029470091e-09,0.318854490004173,0.147,0.084,5.62669375297734e-05,"SEMA3A","Not Significant"
"DCK",2.86093076206154e-09,-0.659489601991625,0.351,0.383,5.65949323351014e-05,"DCK","Ventral"
"MOAP1",3.00172541886495e-09,-0.553415889355062,0.38,0.416,5.93801322359864e-05,"MOAP1","Ventral"
"JAKMIP2",3.01263165910192e-09,-0.535622233551103,0.462,0.474,5.95958794803542e-05,"JAKMIP2","Ventral"
"NT5C3B",3.06765085054323e-09,-0.490230743556981,0.501,0.503,6.06842691254462e-05,"NT5C3B","Not Significant"
"RNPEP",3.15951933930803e-09,0.256317878550647,0.186,0.113,6.25016115701914e-05,"RNPEP","Not Significant"
"MCCC1",3.20047471931447e-09,0.37106879723421,0.126,0.068,6.33117908974788e-05,"MCCC1","Not Significant"
"DENND1B",3.23649188198136e-09,0.623776608551063,0.101,0.051,6.40242824093553e-05,"DENND1B","Dorsal"
"KCNK10",3.40691140640025e-09,0.595173475130401,0.104,0.052,6.73955214414097e-05,"KCNK10","Dorsal"
"ELAC2",3.52162746686526e-09,0.366661479906513,0.138,0.078,6.96648345495285e-05,"ELAC2","Not Significant"
"VBP1",3.64407244123862e-09,-0.33118989954834,0.718,0.681,7.20870410325824e-05,"VBP1","Not Significant"
"EFNB3",3.65587669505334e-09,-0.88534933446862,0.172,0.224,7.23205527815451e-05,"EFNB3","Ventral"
"KCTD20",3.65846117286246e-09,0.2937223000831,0.134,0.074,7.23716789215652e-05,"KCTD20","Not Significant"
"MRPL30",3.70558268775363e-09,0.285964366380788,0.191,0.117,7.33038367291423e-05,"MRPL30","Not Significant"
"TAOK3",3.73186770620334e-09,-0.595532180419564,0.412,0.434,7.38238069641145e-05,"TAOK3","Ventral"
"ZNF721",3.81100910834604e-09,0.274797102668007,0.208,0.131,7.53893821813013e-05,"ZNF721","Not Significant"
"SEMA6A",3.83849490477658e-09,0.462524731278731,0.164,0.099,7.59331062062903e-05,"SEMA6A","Not Significant"
"CEBPG",3.9667660370954e-09,0.292577984755065,0.2,0.125,7.84705657458212e-05,"CEBPG","Not Significant"
"UBQLN2",3.96963116578248e-09,-0.619541158010848,0.307,0.347,7.85272437215091e-05,"UBQLN2","Ventral"
"CBR4",4.0726322004333e-09,0.278037572888478,0.221,0.142,8.05648101889715e-05,"CBR4","Not Significant"
"ARL8A",4.07478037310597e-09,-0.65597597451127,0.292,0.336,8.06073053407823e-05,"ARL8A","Ventral"
"FAM49B",4.11222853177221e-09,-0.574098992706261,0.466,0.466,8.13481048155178e-05,"FAM49B","Ventral"
"BZW1",4.26852928565401e-09,-0.345668017736557,0.703,0.67,8.44400463288076e-05,"BZW1","Not Significant"
"FAM124A",4.37033579867378e-09,0.55994057756806,0.107,0.055,8.64539827693646e-05,"FAM124A","Dorsal"
"MAP6",4.48273587154725e-09,-0.721837558974636,0.299,0.34,8.86774810109478e-05,"MAP6","Ventral"
"TMEM159",4.63958573462856e-09,0.263530930230482,0.155,0.09,9.17802850024222e-05,"TMEM159","Not Significant"
"DAG1",4.64425468612568e-09,0.388334710237916,0.131,0.073,9.18726462009382e-05,"DAG1","Not Significant"
"AP3B1",4.70152076871898e-09,0.415552921870233,0.113,0.059,9.30054838467989e-05,"AP3B1","Not Significant"
"C3orf17",4.72363822030416e-09,0.32135396714151,0.153,0.089,9.34430112740568e-05,"C3orf17","Not Significant"
"TM2D3",4.76018812943578e-09,-0.464496577475315,0.46,0.48,9.41660415764986e-05,"TM2D3","Not Significant"
"PCLO",4.82142575310271e-09,-0.575332791094984,0.19,0.252,9.53774442478778e-05,"PCLO","Ventral"
"RFXAP",4.92786804896553e-09,0.320734169014228,0.178,0.109,9.7483085744636e-05,"RFXAP","Not Significant"
"TCEB1",4.9646512837106e-09,-0.325388454358795,0.711,0.665,9.8210731694363e-05,"TCEB1","Not Significant"
"ZSCAN18",4.99069392608452e-09,-0.502946938158969,0.499,0.497,9.8725907245804e-05,"ZSCAN18","Ventral"
"MAPK6",4.99626549343886e-09,-0.775050712854446,0.26,0.307,9.88361239912075e-05,"MAPK6","Ventral"
"NDUFA11",5.0264376439511e-09,-0.339444804033132,0.686,0.658,9.94329894726407e-05,"NDUFA11","Not Significant"
"SRCIN1",5.13871942193345e-09,-1.15935916360329,0.081,0.128,0.000101654147604688,"SRCIN1","Ventral"
"ZFP91",5.37439932513041e-09,0.290502626084395,0.165,0.098,0.00010631636744973,"ZFP91","Not Significant"
"ZFAND1",5.45218549446192e-09,0.272091524897552,0.214,0.137,0.000107855133451446,"ZFAND1","Not Significant"
"LDAH",5.66266344355741e-09,0.357517252721876,0.151,0.089,0.000112018808240453,"LDAH","Not Significant"
"C20orf96",5.69571236294217e-09,0.476883589453561,0.116,0.062,0.000112672581963722,"C20orf96","Not Significant"
"SUMF2",5.83354895993321e-09,0.269908471157794,0.254,0.169,0.000115399265525399,"SUMF2","Not Significant"
"GTF2H3",5.98814978012861e-09,0.329492575416145,0.131,0.073,0.000118457578950504,"GTF2H3","Not Significant"
"SMAD4",6.11420312870291e-09,0.256260422744902,0.184,0.112,0.000120951166292001,"SMAD4","Not Significant"
"NDUFA1",6.12050000044151e-09,-0.34601482029154,0.718,0.674,0.000121075731008734,"NDUFA1","Not Significant"
"SPIN2B",6.15261535231706e-09,0.413520598738455,0.138,0.079,0.000121711036899536,"SPIN2B","Not Significant"
"BAD",6.59503135750775e-09,-0.656543986829081,0.369,0.392,0.000130462910314218,"BAD","Ventral"
"IFNGR1",6.72907201964145e-09,0.323257159405194,0.145,0.084,0.000133114502692547,"IFNGR1","Not Significant"
"PGGT1B",6.86603053627862e-09,0.389746921375188,0.105,0.054,0.000135823816068664,"PGGT1B","Not Significant"
"KPNA1",6.93989437313728e-09,0.291490779075147,0.204,0.129,0.000137284990489402,"KPNA1","Not Significant"
"TSHZ1",7.31520190285554e-09,-1.48072121539069,0.083,0.128,0.000144709324042288,"TSHZ1","Ventral"
"MGA",7.3318568147445e-09,0.318883683982922,0.139,0.079,0.000145038791509276,"MGA","Not Significant"
"MFHAS1",7.46612473357116e-09,0.32537192515042,0.151,0.088,0.000147694879479505,"MFHAS1","Not Significant"
"OTUD4",7.63209543615791e-09,0.521971337250949,0.112,0.06,0.000150978111918076,"OTUD4","Dorsal"
"TSSC1",7.71358930569484e-09,-0.836407434620771,0.235,0.281,0.000152590223645255,"TSSC1","Ventral"
"HSCB",7.98995462912109e-09,0.33146092730924,0.122,0.066,0.000158057282473273,"HSCB","Not Significant"
"DUSP26",8.23089507267808e-09,-1.08058567080814,0.109,0.158,0.000162823566327718,"DUSP26","Ventral"
"YPEL1",8.29328748122209e-09,-0.740598609569186,0.221,0.272,0.000164057812953535,"YPEL1","Ventral"
"RAB21",8.44161823995453e-09,0.260036749974238,0.19,0.118,0.00016699209202278,"RAB21","Not Significant"
"CEP162",8.48485313582612e-09,0.317665483463077,0.128,0.071,0.000167847364732912,"CEP162","Not Significant"
"CPSF1",8.49313733720805e-09,0.355217791559546,0.115,0.062,0.00016801124280465,"CPSF1","Not Significant"
"PFN2",8.50397463264245e-09,-0.623522266848817,0.81,0.757,0.000168225626182933,"PFN2","Ventral"
"SNHG12",8.5568535678483e-09,0.28626622937628,0.167,0.1,0.000169271677279175,"SNHG12","Not Significant"
"IQCK",8.85946744311693e-09,0.518939934534842,0.12,0.066,0.000175257984959739,"IQCK","Dorsal"
"CLTA",8.8770679468738e-09,-0.266419195203176,0.798,0.751,0.000175606158125057,"CLTA","Not Significant"
"DSCR3",8.91188487539376e-09,0.367299658025339,0.152,0.09,0.000176294906605039,"DSCR3","Not Significant"
"RPE",9.11845093339616e-09,0.367412020808036,0.126,0.07,0.000180381196364443,"RPE","Not Significant"
"TRIM41",9.32539801888752e-09,0.538408831164136,0.121,0.067,0.000184475023609633,"TRIM41","Dorsal"
"C21orf59",9.49024463728162e-09,0.469214102965615,0.325,0.232,0.000187736019414705,"C21orf59","Not Significant"
"ZBTB10",9.75639616814326e-09,0.317986818573503,0.138,0.079,0.00019300102899821,"ZBTB10","Not Significant"
"SCAND1",1.02555598164694e-08,-0.393993046601813,0.664,0.628,0.000202875484289397,"SCAND1","Not Significant"
"RPUSD4",1.03194492233401e-08,0.283228062560716,0.144,0.084,0.000204139344536114,"RPUSD4","Not Significant"
"TP53TG1",1.05748007723007e-08,0.419763837484298,0.114,0.061,0.000209190708877653,"TP53TG1","Not Significant"
"DNAJC9",1.06612489749e-08,0.289560765657627,0.271,0.185,0.000210900827221472,"DNAJC9","Not Significant"
"DACT3",1.07476918537839e-08,-0.957752224334883,0.118,0.169,0.000212610840251553,"DACT3","Ventral"
"CUL4A",1.07506864871963e-08,0.34010690335091,0.113,0.061,0.000212670080089718,"CUL4A","Not Significant"
"OGFOD1",1.14663407453866e-08,0.362834343209527,0.162,0.099,0.000226827152625238,"OGFOD1","Not Significant"
"ASH1L",1.15019366096031e-08,-0.556837184972015,0.463,0.471,0.000227531310011169,"ASH1L","Ventral"
"CCDC28B",1.20005905087032e-08,-0.577287394535976,0.446,0.453,0.000237395681443167,"CCDC28B","Ventral"
"LMF2",1.2303676859337e-08,0.461694871962892,0.109,0.058,0.000243391335631405,"LMF2","Not Significant"
"SGPL1",1.23318371931209e-08,0.331511006719751,0.128,0.071,0.000243948403354319,"SGPL1","Not Significant"
"COPG2",1.28039236846131e-08,0.391703307764394,0.135,0.078,0.000253287218329016,"COPG2","Not Significant"
"MAP1LC3A",1.29189314407226e-08,0.296794557822217,0.369,0.273,0.000255562301760374,"MAP1LC3A","Not Significant"
"ARHGEF26",1.30724776752861e-08,0.456490049848364,0.108,0.057,0.000258599753372511,"ARHGEF26","Not Significant"
"SNRPB2",1.34389198209207e-08,-0.297004861496312,0.809,0.766,0.000265848711897454,"SNRPB2","Not Significant"
"SGTB",1.36992322514565e-08,0.383868688564414,0.131,0.075,0.000270998212398313,"SGTB","Not Significant"
"FBXO33",1.38632193833337e-08,0.339264797160204,0.164,0.099,0.000274242205841108,"FBXO33","Not Significant"
"ITFG1",1.39907016487271e-08,-0.615099499981084,0.342,0.374,0.000276764060015119,"ITFG1","Ventral"
"ADGRB3",1.46562107926532e-08,0.435285884500709,0.195,0.127,0.000289929161900266,"ADGRB3","Not Significant"
"GPR85",1.49342156503001e-08,-1.01886568399997,0.093,0.142,0.000295428653994236,"GPR85","Ventral"
"SHB",1.51709606778534e-08,0.558006451605952,0.139,0.083,0.000300111944129296,"SHB","Dorsal"
"METTL16",1.55250816186484e-08,0.282837641901307,0.16,0.096,0.000307117164580103,"METTL16","Not Significant"
"NDRG4",1.55590091692713e-08,-0.847095497861988,0.171,0.223,0.000307788319386525,"NDRG4","Ventral"
"SGCE",1.57929510301963e-08,0.297233757537494,0.171,0.105,0.000312416157279343,"SGCE","Not Significant"
"CAMLG",1.71398027324006e-08,-0.260634115325258,0.806,0.746,0.000339059577652348,"CAMLG","Not Significant"
